Unnamed: 0,comment_text,comment_party,comment_name,interrupted_speaker_party,interrupted_speaker,date,speech_id,preceding_context,sentiment
199641,FDP!,SPD,Elke Ferner,FDP,Heinz Lanfermann,2009-02-12,91971," Selbstverwaltung soll schuld sein. In Wahrheit macht sie ein schlechtes Gesetz und mischt sich massiv in die Verhandlungen ein – das berichten alle, die dabei waren –, aber dann hat sie nichts mehr damit zu tun. Nein, Verantwortung und Chaos haben einen Namen, Frau Schmidt.  (Beifall bei der FDP – ",-1
343260,Was ist denn in Ihrem Koordinatensystem nicht in Ordnung?,DIE LINKE,Jan Korte,SPD,Dr. Sascha Raabe,2019-01-30,155042,"schnell gewandelt, auch schon in Richtung Autokratie, Richtung Diktatur. Und ich habe viele Dienstreisen erlebt, wo Kolleginnen und Kollegen von Ihnen mit dem Regime dort nicht etwa einen kritischen Dialog geführt haben, sondern sie sind hofiert worden. Sie haben das Regime im Prinzip unterstützt. (",-1
207775,"Also geben Sie zu, dass das der schwächste Punkt ist?",GRÜNE,Jürgen Trittin,CDU/CSU,Karl-Georg Wellmann,2009-12-03,96049,"schen Glaubwürdigkeit bei. Wir haben den Verdacht, dass dies das erste internationale Mandat ist, bei dem Sie sich insgesamt davonmachen. (Dr. h. c. Gernot Erler [SPD]: Unsinn!) Sie suchen sich jetzt sozusagen den schwächsten Punkt, um erstmalig auszusteigen. (Beifall bei Abgeordneten der CDU/CSU – ",-1
163877,Richtig!,CDU/CSU,Steffen Kampeter,GRÜNE,Winfried Hermann,2006-03-30,74846,"r FDP und der LINKEN – Steffen Kampeter [CDU/CSU]: Wir streichen keine Mittel!) – Doch, Sie streichen die Mittel drastisch. Sie waren übrigens der Erste, der das angekündigt hat. Sie haben uns dankenswerterweise vorgewarnt.  Was wollen Sie? Sie sagen, Sie wollten die Mittel effizienter einsetzen.  (",-1
192155,"Ach, so geht das!",CDU/CSU,Beatrix Philipp,SPD,Jörg Tauss,2008-06-19,88420,"enstherrn den Hinweis bekommen, dass sie nicht für den Papierkorb arbeiten, sondern dass ihre Arbeit geschätzt wird, und wenn Herr Schäuble oder Herr Bergner mit Leidenschaft dahinterstehen, machen sie ihre Arbeit mit noch mehr Lust und Liebe. Insofern sollten wir das ins Verfahren mit einziehen.  (",-1
158916,Sie versteigen sich aber zu abenteuerlichen Ausführungen!,SPD,Sebastian Edathy,CDU/CSU,Dr. Hans-Peter Uhl,2005-09-07,72760,"lich wurde. In seiner Vision ging er sogar noch einen Schritt weiter und sagte allen Ernstes, man müsse dies wohl in Weißrussland wiederholen. Er ging allerdings noch nicht soweit, quasi einen dritten Schritt für 145 Millionen Russen anzukündigen. (Jerzy Montag [GRÜNE]: Und dann für die Chinesen! – ",-1
142404,Von wann ist denn Ihr letztes? Von 1981! 16 Jahre haben die Schwarzen nichts beschlossen!,SPD,Ulrich Kelber,CDU/CSU,Dr. Klaus W. Lippold,2004-09-09,67707,"enes Energiekonzept vorzulegen. Sie müssten daran einen ganz maßgeblichen Anteil haben. Bis heute ist außer dem Ausstieg aus der Kernenergie nichts passiert und Sie haben kein geschlossenes Energiekonzept vorgelegt, was Ihnen von allen Seiten angekreidet wird. (Beifall bei der CDU/CSU und der FDP – ",-1
115245,Aber nach anderen Lösungen!,FDP,Carl-Ludwig Thiele,SPD,Horst Schmidbauer,2002-11-07,59068,"l bei der SPD – Wolfgang Zöller [CDU/ CSU]: Sie haben noch keinen Satz zu Ihrem Gesetzentwurf gesagt!) Sie haben immer einen großen Bogen der Opportunität um den heißen Brei der Arzneimittel gemacht. Wir schaffen mit unserem Gesetz endlich Fakten, weil die vorhandenen Probleme nach Lösungen rufen. (",-1
413140,Fragen Sie mal Ihren Finanzminister!,CDU/CSU,Patrick Schnieder,FDP,Dr. Thorsten Lieb,2022-11-24,187841,"szahlen angucke, liebe Kolleginnen und Kollegen, bei denen ich sehe, dass die Länder bis Ende September 24,4 Milliarden Euro Haushaltsüberschuss haben, während der Bund Ende Oktober mit mehr als 100 Milliarden Euro im Minus steht, ist das Argument, die Länder brauchen mehr Geld, zu kurz gegriffen. (",-1
63601,Das stimmt allerdings!,FDP,Carl-Ludwig Thiele,GRÜNE,Dr. Reinhard Loske,1998-11-20,40841,"h einmal deutlich sagen, daß unter dieser Regierung die Lohnnebenkosten ständig angestiegen sind. Es war die Rede von einem Anstieg von 35 auf 43 Prozent. (Joachim Poß [SPD]: Unter der alten Regierung!) – Unter der alten Regierung, Entschuldigung. Man muß sich zugegebenermaßen erst daran gewöhnen. (",-1
367287,Steht im Grundgesetz!,SPD,Bernd Westphal,GRÜNE,Lisa Badum,2020-03-06,165309,"as?) sondern sogar gegen Ihre eigenen Klimaziele. Der springende Punkt ist: Damit vermurksen Sie das komplette Kohleausstiegsgesetz; denn was schlecht für das Klima ist, ist auch finanziell und politisch eine Katastrophe. Zum Finanziellen. Herr Westphal, Sie haben die Entschädigungen angesprochen. (",-1
215125,Sehr richtig!,FDP,<unknown>,CDU/CSU,Erika Steinbach,2010-03-25,98178,"ch hinzufügen.  (Beifall bei der CDU/CSU und der FDP) Ich möchte etwas zu Ihren Ausführungen sagen. Ich war doch schon ein wenig verblüfft:  (Christoph Strässer [SPD]: Das glaube ich!) Bis vor kurzem haben Sie all das, was zu den EU- Außengrenzen geregelt wurde, als Regierungsfraktion mitgetragen.  ",-1
89213,Nennen Sie mal einen!,CDU/CSU,Friedrich Merz,GRÜNE,Steffi Lemke,2001-01-25,51184,"en  (Georg Girisch [CDU/CSU]: Ja, so ein Krampf!) – Entschuldigung, das ist heute Ihre Debatte! –, um die Fehler der ehemaligen Bundesregierung, allen voran von Horst Seehofer, in den letzten zehn Jahren im Zusammenhang mit BSE aufzuarbeiten. Ich glaube, es ist jetzt nicht die Stunde, dies zu tun. (",-1
396000,Unmöglich!,CDU/CSU,Dr. Silke Launert,CDU/CSU,Alexander Hoffmann,2022-04-08,182052,"er SPD: Augenscheinlich? Was heißt denn „augenscheinlich“?) die nicht aus der Ukraine kommen. (Filiz Polat [GRÜNE], an die CDU/CSU gewandt: Sie sitzen schon zu Recht da, wo Sie sitzen! Ganz gefährlich, was Sie hier spielen! Jetzt verteidigen Sie ihn auch noch, oder wie oder was? – Gegenruf der Abg. ",-1
183292,Wenigstens das!,SPD,Rudolf Körper,DIE LINKE,Jörn Wunderlich,2007-11-09,84036,"Verehrte Präsidentin! Liebe Kolleginnen und Kollegen! Wir begrüßen das neue Unterhaltsrecht, jedenfalls vom Ansatz her. (Fritz ",-1
327201,"Ja, macht doch mal!",DIE LINKE,De Masi,CDU/CSU,Ralph Brinkhaus,2018-03-15,147783,"lung widerspricht jeglichem Gedanken der sozialen Marktwirtschaft und jeglichem Gedanken des Wettbewerbes. Das heißt: Wir müssen auch einmal darüber reden, welche Bedeutung Kartell- und Monopolpolitik in diesem Lande haben. (Beifall bei der CDU/CSU und der FDP sowie bei Abgeordneten der SPD – Fabio ",-1
14527,Das kostet Milliar,FDP,<unknown>,SPD,Hans Büttner,1992-10-15,8433,"damit sie  nicht über Sozialhilfe, Formelkram, den sie gar nicht  mehr verstehen, wenigstens das erhalten, was ihnen  nach Recht und Gesetz auch zusteht. Was wir hier  vorschlagen, ist nichts anderes als eine vernünftige  Umorganisation der Mindestsicherung über das jetzige Rentensicherungssystem.  ",-1
223472,Jede Wahl ist ein  Volksentscheid!,CDU/CSU,Volker Kauder,SPD,Florian Pronold,2010-10-06,101281,"t werden.  (Volker Kauder [CDU/CSU]: In welchem  Volksentscheid?) – Ich sage gleich etwas zum Volksentscheid, den die Frau Bundeskanzlerin an diesem Platz hier auch angesprochen hat. (Volker Kauder [CDU/CSU]: Das hat sie ein  bisschen anders gesagt!) – Ja, ich weiß das; ich gehe gleich darauf ein. (",-1
236613,Stimmt!,SPD,Mechthild Rawert,GRÜNE,Fritz Kuhn,2011-05-26,106333," halten es für falsch, dass Sie aus dem Zusatzbeitrag eine kleine Kopfpauschale gemacht haben. Sie müssen uns auch einmal beantworten, was eigentlich passiert, wenn die Zusatzbeiträge noch weiter steigen werden. Es sagen viele Gutachten, dass der nicht auf dem jetzigen Niveau gehalten werden kann, (",-1
393456,Richtig!,CDU/CSU,Dr. Anja Weisgerber,CDU/CSU,Thomas Heilmann,2022-03-16,180928,"d Lösungen erst gar nicht gesucht hat. (Dr. Anja Weisgerber [CDU/CSU]: Ja, genau!) Das ist natürlich das Gegenteil von Ergebnisoffenheit. Und, Herr Blankenburg, Sie haben eben letztlich auch gesagt, dass Sie das nicht wollen; Sie haben mit den Leuten, die davon was verstehen, gar nicht gesprochen. (",-1
438915,Togo!,GRÜNE,Susanne Menge,DIE LINKE,Ina Latendorf,2023-09-27,196097,"Vielen Dank. – Frau Ministerin, könnten Sie das hinsichtlich der Regionen oder der Länder, in denen Sie da aktiv sind, spezifizieren? (",-1
151692,Das hatten wir doch  schon!,SPD,Barbara Wittig,CDU/CSU,Beatrix Philipp,2005-02-17,70555," eigentlich fällt, wieder einmal nicht gegen die Grünen durchsetzen. Dafür spricht auch das peinliche Zurückziehen des ersten Gesetzentwurfes vom 23. Juni 2004 im August, obwohl sich Herr Schily noch im Juli 2004 heftig für ihn eingesetzt hat. Das nächste Beispiel betrifft die Telefonüberwachung.  (",-1
29006,Das ist leider Gottes  so!,FDP,Ulrich Irmer,CDU/CSU,Friedrich Vogel,1994-03-03,18000," sind  alle fehlgeschlagen. Ich habe manchmal den Eindruck, daß niemand bei den Bürgerkriegsparteien im  Sudan im Augenblick wirklich ernsthaft gewillt ist,  eine friedliche Lösung der Probleme im Sudan zu  finden. Ich kann diesen Willen weder bei der Regierung noch bei der SPLA/SPLM feststellen.  (",-1
317738,Herr Hoffmann,GRÜNE,Renate Künast,CDU/CSU,Alexander Hoffmann,2017-03-08,143000,"So ist es ja auch!) Ich kann nichts dafür – deswegen scheue ich mich auch nicht vor dieser Debatte –, dass die SPD an dieser Stelle so saft- und so kraftlos ist. (Widerspruch bei der SPD und dem GRÜNE) Danke. (Beifall bei der CDU/CSU – Mechthild Rawert [SPD]: Das war jetzt aber wahre Manneskraft! – ",-1
367829,Sie schmeißen mit Dreck! Sie wollen nicht arbeiten und schmeißen mit Dreck!,AfD,Stephan Brandner,GRÜNE,Britta Haßelmann,2020-03-12,165635,"spräsident, Bundesverfassungsgericht oder Parlament – mit Dreck überziehen. (Stephan Brandner [AfD]: Hallo? Es sind drei Sitzungswochen mehr!) Das machen wir nicht mit. Dem stellen wir uns klar entgegen, meine Damen und Herren. (Beifall beim GRÜNE, bei der CDU/CSU, der SPD, der FDP und der LINKEN – ",-1
74634,Das wird er nie machen!,SPD,Gernot Erler,CDU/CSU,Paul Breuer,1999-11-24,45570,tschland noch nie gegeben. (Beifall bei der CDU/CSU – Kurt J. Rossmanith [CDU/CSU]: Nicht zu fassen! – Joseph Fischer [Frankfurt] [GRÜNE]: Unglaublich!) Wenn der Bundesverteidigungsminister in diesem Zusammenhang von einem Nothaushalt spricht (Joseph Fischer [Frankfurt] [GRÜNE]: Ich bin entsetzt! – ,-1
166660,Sie haben letztes Jahr  noch nicht einmal abgerufen!,FDP,Ulrike Flach,SPD,Petra Hinz,2006-06-22,76033,"ister Trittin. (Steffen Kampeter [CDU/CSU]: Jetzt kommt  es raus!) Da haben wir jetzt ein P vorgesetzt, (Beifall des Abg. Steffen Kampeter [CDU/ CSU]) indem wir die Deckungsfähigkeit aufgehoben und damit de facto die Mittel erhöht haben. Das ist im Haushalt nachzulesen und das ist zukunftsweisend. (",-1
316904,"Nein, auf Ost",GRÜNE,Markus Kurth,SPD,Andrea Nahles,2017-02-15,142648,Darf ich nachfragen: Bezieht sich das jetzt auf die Erwerbsminderungsrente? (,-1
447335,Was ist daran entlarvend?,CDU/CSU,Jens Spahn,SPD,Nancy Faeser,2023-11-30,198797,das schafft ihr ganz alleine! – Philipp Amthor [CDU/CSU]: Sie tragen dazu bei! – Weitere Zurufe von der CDU/CSU – Martin Hess [AfD]: Sie sind doch an Inkompetenz nicht mehr überbietbar! – Weitere Zurufe von der AfD – Gegenruf der Abg. Lamya Kaddor [GRÜNE]: Das ist so entlarvend! – Gegenruf des Abg. ,-1
111482,Schönzureden!,SPD,Jörg Tauss,GRÜNE,Katrin Göring-Eckardt,2002-06-13,58110,"ich; (Beifall beim GRÜNE) denn den Familien wird Zeit geklaut, wo sie mühsam Kinderbetreuung, Nachhilfeunterricht oder die Fahrt zur Musikschule organisieren.  Da sind wir dann, Frau Schavan, auch schon bei der wirklichen Situation im Ländle, die Sie hier ein bisschen zu bemänteln versucht haben.  (",-1
199962,"Frischer Fisch ist heute der, der am schnellsten tiefgefroren worden ist!",FDP,Hans-Michael Goldmann,SPD,Dr. Marlies Volkmer,2009-02-13,92135,"t der Streit um des Kaisers Bart; denn wie die Milch behandelt wird, entscheidet über Geschmack und über Inhaltsstoffe. (Hans-Michael Goldmann [FDP]: Ja, klar! Das  muss draufstehen!) Deshalb muss die Verkehrsbezeichnung eindeutig sein. Wer Frischmilch kaufen will, soll auch Frischmilch bekommen.  (",-1
351563,"Das versteht aber keiner mehr, was Sie da tun!",AfD,Fabian Jacobi,SPD,Leni Breymaier,2019-05-17,158853,"en in der Fußgängerzone, wohl eine ganze Reihe Menschen gibt, die mit den Begriffen gar nichts anfangen können. Und doch ist die Debatte so wichtig für unsere Gesellschaft, aber vor allem auch für die Menschen, die persönlich betroffen sind. Ich glaube, wir müssen schon erklären, was wir hier tun. (",-1
371395,Es gilt das Bundes,DIE LINKE,Gösta Beutin,CDU/CSU,Jens Koeppen,2020-06-18,167768,"ine Höchstabstandsregelung zu werden. Es bleibt zu hoffen, dass die Länder die Regelung jetzt so treffen, wie es in ihren Koalitionsverträgen steht – wie zum Beispiel in Brandenburg –, sodass verhindert wird, dass 250 Meter hohe Anlagen in der unmittelbaren Nähe von Wohnungen gebaut werden. (Lorenz ",-1
309989,Die Fehler liegen im Politischen! Das stimmt!,GRÜNE,von Notz,CDU/CSU,Peter Altmaier,2016-07-08,139585,"der Medizintechnik und aus vielen anderen Bereichen –, dann wird klar: Das sind keine Schlapphüte, wie man sich das früher vorgestellt hat, die nur darauf aus sind, irgendwo rechtsfreie Räume zu entdecken. Diese jungen Menschen sind motiviert, der Sicherheit dieses Landes zu dienen, (Dr. Konstantin ",-1
125523,Sehr wahr!,CDU/CSU,Ernst Hinsken,CDU/CSU,Veronika Bellmann,2003-06-26,62153,"für die schwierige Lage in Deutschland, insbesondere im Osten, ist aber – das war auch schon vom Kollegen Merz zu hören – die Bundesregierung. (Klaus Brandner [SPD]: Die streikt jetzt auch  gleich!) Seit dem Regierungsantritt von Rot-Grün ist der Aufholprozess Ost nachweislich ins Stocken geraten. (",-1
30229,Sehr  wahr!,SPD,S truck,SPD,Rudolf Dreßler,1994-04-28,19050,"den!)  Das heißt doch, wenn es im Laufe der letzten  40 Jahre kontinuierliche Fehlentwicklungen oder  sich verschärfende Fehlentwicklungen gegeben haben sollte, dann sind diese Entwicklungen in erster  Linie und vor allem mit dem Kürzel FDP verknüpft.  (Beifall bei der SPD und dem GRÜNE — Dr. Peter ",-1
150000,Mehr als bei  Ihnen!,CDU/CSU,Hans Michelbach,SPD,Wolfgang Clement,2005-01-20,70023,"stärken“. Ich muss Ihnen sagen: Hätten Sie das mal früher getan. (Beifall bei der SPD) Vorhin in der Debatte hat Herr Kollege Riesenhuber gesprochen. Sie hätten sich doch erinnern können, was in seiner Zeit und auch noch in der seines Nachfolgers in Sachen Forschung und Wissenschaft geschehen ist. (",-1
449233,Genau so ist es!,SPD,Michael Schrodi,SPD,Nadine Heselhaus,2023-12-14,199285," Sinn, nämlich von unten nach oben, von Arm zu Reich. (Zuruf von der AfD: Das machen Sie doch!) Sie von der AfD wollen Spitzenverdiener und Hochvermögende steuerlich entlasten und Menschen mit mittleren und geringeren Einkommen damit deutlich stärker belasten. (Jörn König [AfD]: Das stimmt nicht! – ",-1
338483,Dann braucht man das hier auch nicht erwähnen!,CDU/CSU,Fritz Güntzler,DIE LINKE,De Masi,2018-11-07,152917,"swerte Frau, aber bei Gaunereien platzt ihr immer der Kragen. Herr Merz, Bewerber um den CDU-Vorsitz, ist seit 2016 Aufsichtsratschef von BlackRock Deutschland. Bei BlackRock wurde jetzt wegen Cum/Ex-Deals – vor seiner Zeit – eine Razzia durchgeführt. Es wird auch nicht gegen Herrn Merz ermittelt. (",-1
44640,Das ist zynisch!,SPD,Gerd Andres,CDU/CSU,Dr. Andreas Schockenhoff,1996-03-15,28748,"n Sozialdemokraten,  die vorgestern die angeblich so unsolide Haushaltspolitik von Finanzminister Waigel kritisiert haben,  von demselben Finanzminister zusätzliche Ausgaben. Er soll ein europäisches Beschäftigungsprogramm sponsern,  (Heidemarie Wieczorek-Zeul [SPD]: Wo  steht das denn im Antrag? - ",-1
349703,Mit Demokratie und Toleranz haben Sie auch nichts am Hut! Das ist schon klar!,SPD,Timon Gremmels,AfD,Stephan Brandner,2019-05-08,157990,"ahmen zur Stärkung von Vielfalt, Toleranz und Demokratie in Ihrem Haushalt. Ich persönlich – ich denke mal, große Teile der AfD-Fraktion werden da mit mir einer Meinung sein – hätte gar nichts dagegen, wenn diese Mittel sich blitzartig Richtung null bewegen würden. Aber es ist nun mal, wie es ist. (",-1
360893,Unglaublich!,DIE LINKE,Dr. Gesine Lötzsch,DIE LINKE,Dr. Achim Kessler,2019-11-28,162700,"r brauchen sektorübergreifende öffentliche oder gemeinnützige Gesundheitszentren, in denen Gesundheits- und auch soziale Berufe zusammenarbeiten. Aber statt den Gemeinden und Kreisen zu helfen, schauen Sie tatenlos zu, wie Arztpraxis um Arztpraxis von Private-Equity-Heuschrecken aufgekauft werden. (",-1
95517,Und wenn Irland noch einmal Nein sagt?,FDP,Dr. Helmut Haussmann,GRÜNE,Joseph Fischer,2001-06-21,53582,"h habe vorhin schon angesprochen, wie wichtig es ist, dass der Vertrag von Nizza im Hinblick auf den 2004-Prozess ratifiziert wird. Auch wenn dies nicht Bestandteil des zu ratifizierenden Vertrages, sondern in den Schlussfolgerungen von Nizza enthalten ist, gehört es dennoch substanziell zusammen. (",-1
48684,Er hat sich  inzwischen eines Besseren belehren lassen!,CDU/CSU,von Stetten,SPD,Dr. Gerald Thalheim,1996-11-08,32069,"rdnete Kriedner ist so weit gegangen,  den Gesetzentwurf der Bundesregierung, der immerhin mit der Unterschrift Ihres Fraktionsvorsitzenden  versehen ist, als eine Art Arbeitspapier zu bezeichnen, das versehentlich in die Öffentlichkeit gelangt  ist.  (Heiterkeit bei der SPD - Dr. Wolfgang Freiherr ",-1
14681,Das hat doch gar  keiner gesagt!,SPD,Gerlinde Hämmerle,CDU/CSU,Hannelore Rönsch,1992-10-16,8496,"en  können. Das sollten wir jedoch unter gar keinen  Umständen tun.  Diese Worte und Begriffe überzeichnen die Probleme. Ich denke, daß wir gerade der jungen Generation Mut machen müssen, mit der älteren Generation zusammenzuarbeiten, mit ihr zu kommunizieren  und sie nicht als Last zu verstehen.  (",-1
421875,Das machen Sie!,AfD,<unknown>,SPD,Helge Lindh,2023-03-03,190660,"und Sie sind auch nicht Vorkämpfer für die Lage von Menschen in Armut – im Gegenteil! (Widerspruch bei der AfD) Nur aus dem Grunde, dass sich das für das Flüchtlingsthema nutzbar machen lässt, interessieren Sie sich dafür. Wir sagen an dieser Stelle immer: Sie spielen die Gruppen gegeneinander aus. ",-1
241161,Recht hat er!,GRÜNE,Britta Haßelmann,CDU/CSU,Rüdiger Kruse,2011-09-21,108169,"Herr Präsident! Meine sehr geehrten Damen und Herren! Lieber Manuel Sarrazin, das war zumindest eine engagierte Rede, aber zielführend in Sachen Europa war sie nicht. (",-1
109731,Da könnt ihr auch mal klatschen!,SPD,Susanne Kastner,CDU/CSU,Dirk Fischer,2002-05-15,57621,"mitteilen kann.  Ich glaube, wir sind alle – das gilt für das gesamte Haus und für alle Parteien – der Meinung, dass wir die Entwicklung der Verkehrsinfrastruktur in den neuen Bundesländern fördern müssen, weil dies etwas mit der Prosperität der neuen Bundesländer zu tun hat. (Beifall bei der SPD – ",-1
359196,Jetzt auf einmal! Kommt noch mehr? Das ist nur der Anfang!,FDP,Oliver Luksic,SPD,Dr. Martin Rosemann,2019-11-14,162227,n wir am allerwenigsten zu tun. (Beifall bei der SPD – Dr. Dirk Spaniel [AfD]: Nicht ablenken! – Oliver Luksic [FDP]: Reden Sie mal mit der IG Metall!) Also: Wir haben tatsächlich eine ganze Menge von Herausforderungen. Wir sehen das bereits. Auch bei den Zulieferern hat die Kurzarbeit zugenommen. (,-1
77502,Wer fordert das denn  nicht?,FDP,Ulrike Flach,GRÜNE,Wolfgang Müller,2000-02-17,46683, die vorhandenen Kräfte stärker bündeln und die Kommunikationswege noch stärker vernetzen würde.   (Hans-Michael Goldmann [FDP]: Das ist ja  richtungsweisend! Großartig!)  Dies haben im November 1998 die Umweltminister der  Länder auf Initiative Schleswig-Holsteins gegenüber  dem Bund gefordert.   (,-1
423652,Wer hat 2015 die Grenzen aufgeschlossen?,AfD,Bernd Schattner,CDU/CSU,de Vries,2023-03-29,191291,"desinnenministerin weder Maßnahmen, um die illegale Migration nach Deutschland zu unterbinden, noch nimmt sie Maßnahmen in Angriff, um die Rückführung ausreisepflichtiger Ausländer konsequent und wirksam durchzusetzen. So darf es nicht weitergehen, meine Damen und Herren. (Beifall bei der CDU/CSU – ",-1
429870,Das ist ja unglaublich!,AfD,Dr. Christina Baum,SPD,Heike Engelhardt,2023-05-25,193335,"len! – Martin Sichert [AfD]: Sie wissen es ja selber nicht, weil Sie keine Studien dazu haben! Das ist ja das Lustige!) Es ist doch so: Eine viel zu große Anzahl an Menschen hat sich leider aufgrund Ihrer Fehlinformationen und Hetze gegen die Impfung entschieden, und viele sind deswegen gestorben. (",-1
82913,Bleiben Sie doch ein bisschen sachlicher!,SPD,<unknown>,CDU/CSU,Wolfgang Meckelburg,2000-09-14,48970,"ition noch weit entfernt.  Wenn ich als Obmann heute eine Schlussbilanz für die erste Halbzeit ziehe, so bleibt festzuhalten, Herr Ostertag: Hektik, Durcheinander, Verunsicherung bei den Rentnern. Sie treffen Ihre bisherigen Stammwähler und Wähler der Neuen Mitte sicherlich alle an den Zapfsäulen.  ",-1
74048,Gar nichts!,FDP,Dr. Wolfgang Gerhardt,FDP,Dr. Günter Rexrodt,1999-11-23,45459,"dnung! Aber genau die Steuerzahler, die Sie entlasten wollen, kassieren Sie wieder mit dem ab, was Sie Ökosteuer nennen. (Beifall bei der FDP und der CDU/CSU) In Wirklichkeit ist sie eine fiskalisch notwendige Verbrauchsteuererhöhung. Sie hat nichts mit Umweltschutz und nichts mit Ökologie zu tun. (",-1
171557,"Herr Metzger wurde auch immer schlauer, je weniger er zu sagen hatte!",CDU/CSU,Steffen Kampeter,GRÜNE,Anja Hajduk,2006-11-21,78230,". Deswegen muss in der Tat etwas Neues her. (Beifall beim GRÜNE – Steffen Kampeter [CDU/CSU]: Eine Erkenntnis in der Oppositionszeit!) Wir haben Ihnen in dieser Woche eine Alternative vorgelegt, die noch gesetzlich ausgearbeitet werden muss. Ich weiß, dass in Ihren Reihen darüber diskutiert wird.  (",-1
52554,"Nein, das tun wir  nicht!",FDP,Ulrich Heinrich,CDU/CSU,Ilse Falk,1997-04-17,34752," auf  der anderen Seite die Steuerpflicht auferlegen, die  dann auch noch mit der Wertfreiheit des Steuerrechts  begründet wird.  Es ist jetzt nicht die rechte Zeit, sich mit den moralischen Aspekten der Prostitution zu befassen und  die Tätigkeit von Prostituierten einer Wertung zu  unterziehen.  (",-1
419476,Das war die letzte Debatte!,CDU/CSU,Michael Donth,SPD,Kevin Kühnert,2023-02-09,189991,"tsausbaus, aber eben auch der Bezahlbarkeit gefahren wurde. Das ist der richtige Weg, meine Damen und Herren. (Beifall bei der SPD – Alexander Dobrindt [CDU/CSU]: Wie war das jetzt noch mal mit der A 100, über die Sie reden wollen?) Es geht in Berlin jetzt konsequent weiter mit dem 29‑Euro-Ticket. (",-1
385440,Ist schon wieder Fake!,DIE LINKE,Harald Weinberg,AfD,Viktor Podolay,2021-04-14,175742,"Damen und Herren! Seit über einem Jahr beschäftigen wir uns im Bundestag leider mit irrationalen Politikmaßnahmen, Aktionismus, Maskenkorruption und einem Virus mit einer Infektionssterblichkeit von 0,15 Prozent. Das heißt, von 100 Infizierten überleben 99,85 Menschen. Das soll eine Pandemie sein? (",-1
310608,"Stellen Sie sich einmal vor: Es ist gestattet, als Politiker Dinge nachzulesen! Vielleicht sollten Sie das auch einmal machen!",GRÜNE,Dr. Anton Hofreiter,CDU/CSU,Andreas G. Lämmel,2016-09-08,139732,"perten anhören sollen. (Dr. Michael Fuchs [CDU/CSU]: Das wollen die doch nicht! – Dr. Anton Hofreiter [GRÜNE]: Man kann auch Meinungen nachlesen!) Denken Sie doch einmal darüber nach, ob es sein kann, dass Ihr Standpunkt, den Sie einnehmen, fachlich nicht untermauert ist. (Beifall bei der CDU/CSU – ",-1
220096,Sie machen leider nie eine andere Politik!,SPD,Elke Ferner,CDU/CSU,Karin Maag,2010-07-07,100222,"s Thema!) zum Sturm auf die Regierung geblasen haben. Liebe Frau Ferner, liebe Frau Rawert (Zuruf von der CDU/CSU) – Frau Ferner ist wieder da –,  (Heinz Lanfermann [FDP]: Ja, ist wieder da!) ich habe erwartet, dass Sie nicht dieselben Reden hervorziehen, die Sie seit einem Dreivierteljahr halten, (",-1
300523,Noch ist er nicht Präsident!,GRÜNE,Özcan Mutlu,GRÜNE,Renate Künast,2015-11-13,135099,"rindel [CDU/CSU]: Ich hoffe, das wird sich auch bald wieder ändern!) – Ich glaube auch; wahrscheinlich ändert es sich jetzt gleich. – Ich weiß gar nicht, ob er sich als Mitglied des Sportausschusses oder des Rechtsausschusses, als Präsidiumsmitglied des DFB oder als etwas Zukünftiges geäußert hat, (",-1
50477,"Ist das eine Frage,  oder ist das ein Vortrag?",FDP,<unknown>,SPD,Leyla Onur,1997-01-16,33315,"lege Schemken. Ihre Ausführungen  veranlassen mich, Sie noch einmal zu fragen, ob Sie  es denn immer noch nicht verstanden haben. Ich  habe mir im Ausschuß die Mühe gemacht, es Ihnen  sehr genau zu erläutern, und eben dachte ich auch,  noch einmal klar und deutlich gesagt zu haben,  worum es geht.  ",-1
251827,Das hört man jetzt von hier bis nach Bayern!,GRÜNE,Manuel Sarrazin,CDU/CSU,Karl Holmeier,2012-03-09,112555,Sehr verehrte Frau Präsidentin! Verehrte Kolleginnen und Kollegen! Meine sehr verehrten Damen und Herren! (,-1
64924,"Und 40 Milliarden Deckungslücke zu machen! Stellen Sie sich vor, das wäre in Kraft!",SPD,von Larcher,CDU/CSU,Norbert Barthle,1999-01-22,41466,"das tun: Nehmen Sie die Ergebnisse der mehrtägigen Anhörung ernst, auf der über Ihr Reformkonzept ein vernichtendes Urteil gesprochen wurde! Gehen Sie daran, die Grundanliegen der Petersberger Beschlüsse nochmals nachzulesen, nämlich niedrigere Steuersätze und eine Nettoentlastung für alle! (Detlev ",-1
159118,Meine Herren!,SPD,Dirk Manzewski,DIE LINKE,Wolfgang Neskovic,2005-11-30,72846,"it hoffen. (Beifall bei der LINKEN – Dr. Jürgen Gehb [CDU/CSU]: Die vom Neuen Deutschland konnten bei der Pressefreiheit noch lauter klatschen! – Wolfgang Wieland [GRÜNE]: Spätestens dann tritt er auch aus der Linkspartei aus!) Voltaire hat einmal gesagt, das Vorurteil sei die Vernunft der Narren. (",-1
